0.849635124206543,4.99868631362915,-0.11991519542312973,0.6,0.5,1,1
1.068150520324707,6.812192916870117,-0.5405896456320323,0.6,0.5,1,1
3.918140411376953,11.560344696044922,-0.5763190223059131,0.6,0.5,1,1
5.128857135772705,13.42321491241455,-0.563452591797919,0.6,0.5,1,1
5.7192511558532715,14.357723236083984,-0.5327336434070356,0.6,0.5,1,1
7.960949897766113,18.159822463989258,-0.6526898830637538,0.6,0.5,1,1
11.492152214050293,22.779048919677734,-0.8459441045174443,0.6,0.5,1,1
12.871973991394043,24.001142501831055,-0.4064872442842627,0.6,0.5,1,1
14.250669479370117,27.203975677490234,2.189200787323623,0.6,0.5,1,1
13.444602966308594,26.630456924438477,-0.745994428723049,0.6,0.5,1,1
